DateTime,tramo_power,tramo_energy,power,price,energy_cost,power_cost_by_kW
26-Feb-2013 09:00:00,1,1,88,55.1672,4.8547136,0.0034875
26-Feb-2013 10:00:00,1,1,115,56.1084,6.452466,0.0034875
26-Feb-2013 11:00:00,1,1,130,52.7604,6.858852,0.0034875
26-Feb-2013 12:00:00,1,1,126,47.7776,6.0199776,0.0034875
26-Feb-2013 13:00:00,1,1,120,44.7424,5.369088,0.0034875
26-Feb-2013 14:00:00,2,2,115,41.9104,4.819696,0.00295416666666667
26-Feb-2013 15:00:00,2,2,109,39.5236,4.3080724,0.00295416666666667
26-Feb-2013 16:00:00,2,2,105,39.6384,4.162032,0.00295416666666667
26-Feb-2013 17:00:00,2,2,107,41.8312,4.4759384,0.00295416666666667
26-Feb-2013 18:00:00,1,1,104,47.7352,4.9644608,0.0034875
26-Feb-2013 19:00:00,1,1,96,55.0148,5.2814208,0.0034875
26-Feb-2013 20:00:00,1,1,89,57.6972,5.1350508,0.0034875
26-Feb-2013 21:00:00,1,1,77,56.0796,4.3181292,0.0034875
26-Feb-2013 22:00:00,2,2,61,51.4176,3.1364736,0.00295416666666667
26-Feb-2013 23:00:00,2,2,49,47.3228,2.3188172,0.00295416666666667
27-Feb-2013 00:00:00,6,6,41,44.2808,1.8155128,0.000241666666666667
27-Feb-2013 01:00:00,6,6,36,41.1924,1.4829264,0.000241666666666667
27-Feb-2013 02:00:00,6,6,54,36.0744,1.9480176,0.000241666666666667
27-Feb-2013 03:00:00,6,6,46,29.35,1.3501,0.000241666666666667
27-Feb-2013 04:00:00,6,6,55,25.7396,1.415678,0.000241666666666667
27-Feb-2013 05:00:00,6,6,58,25.1388,1.4580504,0.000241666666666667
27-Feb-2013 06:00:00,6,6,46,25.0852,1.1539192,0.000241666666666667
27-Feb-2013 07:00:00,6,6,58,24.826,1.439908,0.000241666666666667
27-Feb-2013 08:00:00,2,2,73,24.874,1.815802,0.00295416666666667
27-Feb-2013 09:00:00,1,1,102,25.106,2.560812,0.0034875
27-Feb-2013 10:00:00,1,1,108,26.662,2.879496,0.0034875
27-Feb-2013 11:00:00,1,1,117,28.6004,3.3462468,0.0034875
27-Feb-2013 12:00:00,1,1,120,28.4396,3.412752,0.0034875
27-Feb-2013 13:00:00,1,1,117,27.85,3.25845,0.0034875
27-Feb-2013 14:00:00,2,2,122,28.4436,3.4701192,0.00295416666666667
27-Feb-2013 15:00:00,2,2,110,27.9356,3.072916,0.00295416666666667
27-Feb-2013 16:00:00,2,2,102,25.9828,2.6502456,0.00295416666666667
27-Feb-2013 17:00:00,2,2,97,24.826,2.408122,0.00295416666666667
27-Feb-2013 18:00:00,1,1,94,24.93,2.34342,0.0034875
27-Feb-2013 19:00:00,1,1,83,27.4124,2.2752292,0.0034875
27-Feb-2013 20:00:00,1,1,77,34.1236,2.6275172,0.0034875
27-Feb-2013 21:00:00,1,1,76,42.1496,3.2033696,0.0034875
27-Feb-2013 22:00:00,2,2,64,42.3804,2.7123456,0.00295416666666667
27-Feb-2013 23:00:00,2,2,54,34.4056,1.8579024,0.00295416666666667
28-Feb-2013 00:00:00,6,6,36,27.714,0.997704,0.000241666666666667
28-Feb-2013 01:00:00,6,6,37,19.5148,0.7220476,0.000241666666666667
28-Feb-2013 02:00:00,6,6,49,14.4452,0.7078148,0.000241666666666667
28-Feb-2013 03:00:00,6,6,52,14.074,0.731848,0.000241666666666667
28-Feb-2013 04:00:00,6,6,51,13.4292,0.6848892,0.000241666666666667
28-Feb-2013 05:00:00,6,6,52,13.1412,0.6833424,0.000241666666666667
28-Feb-2013 06:00:00,6,6,52,13.5196,0.7030192,0.000241666666666667
28-Feb-2013 07:00:00,6,6,53,14.0004,0.7420212,0.000241666666666667
28-Feb-2013 08:00:00,2,2,75,14.2956,1.07217,0.00295416666666667
28-Feb-2013 09:00:00,1,1,89,14.298,1.272522,0.0034875
28-Feb-2013 10:00:00,1,1,103,14.3668,1.4797804,0.0034875
28-Feb-2013 11:00:00,1,1,115,14.4452,1.661198,0.0034875
28-Feb-2013 12:00:00,1,1,122,14.2644,1.7402568,0.0034875
28-Feb-2013 13:00:00,1,1,120,14.2956,1.715472,0.0034875
28-Feb-2013 14:00:00,2,2,124,15.2164,1.8868336,0.00295416666666667
28-Feb-2013 15:00:00,2,2,111,15.85,1.75935,0.00295416666666667
28-Feb-2013 16:00:00,2,2,108,14.7076,1.5884208,0.00295416666666667
28-Feb-2013 17:00:00,2,2,93,13.2724,1.2343332,0.00295416666666667
28-Feb-2013 18:00:00,1,1,94,13.494,1.268436,0.0034875
28-Feb-2013 19:00:00,1,1,88,16.8,1.4784,0.0034875
28-Feb-2013 20:00:00,1,1,83,26.784,2.223072,0.0034875
28-Feb-2013 21:00:00,1,1,79,37.2848,2.9454992,0.0034875
28-Feb-2013 22:00:00,2,2,57,39.8564,2.2718148,0.00295416666666667
28-Feb-2013 23:00:00,2,2,52,34.7684,1.8079568,0.00295416666666667
01-Mar-2013 00:00:00,6,6,39,28.5044,1.1116716,0.000241666666666667
01-Mar-2013 01:00:00,6,6,35,31.3848,1.098468,0.000241666666666667
01-Mar-2013 02:00:00,6,6,47,33.9912,1.5975864,0.000241666666666667
01-Mar-2013 03:00:00,6,6,48,29.932,1.436736,0.000241666666666667
01-Mar-2013 04:00:00,6,6,47,27.04,1.27088,0.000241666666666667
01-Mar-2013 05:00:00,6,6,47,26.6784,1.2538848,0.000241666666666667
01-Mar-2013 06:00:00,6,6,47,27.2216,1.2794152,0.000241666666666667
01-Mar-2013 07:00:00,6,6,48,31.3968,1.5070464,0.000241666666666667
01-Mar-2013 08:00:00,3,3,73,41.8392,3.0542616,0.0017
01-Mar-2013 09:00:00,2,2,82,48.988,4.017016,0.00295416666666667
01-Mar-2013 10:00:00,2,2,106,51.7976,5.4905456,0.00295416666666667
01-Mar-2013 11:00:00,2,2,115,51.4124,5.912426,0.00295416666666667
01-Mar-2013 12:00:00,2,2,110,46.136,5.07496,0.00295416666666667
01-Mar-2013 13:00:00,2,2,110,43.6544,4.801984,0.00295416666666667
01-Mar-2013 14:00:00,3,3,106,41.99,4.45094,0.0017
01-Mar-2013 15:00:00,3,3,96,40.1664,3.8559744,0.0017
01-Mar-2013 16:00:00,3,3,92,39.498,3.633816,0.0017
01-Mar-2013 17:00:00,3,3,81,39.0408,3.1623048,0.0017
01-Mar-2013 18:00:00,2,2,78,40.2588,3.1401864,0.00295416666666667
01-Mar-2013 19:00:00,2,2,77,46.1456,3.5532112,0.00295416666666667
01-Mar-2013 20:00:00,2,2,70,58.0584,4.064088,0.00295416666666667
01-Mar-2013 21:00:00,2,2,67,60.4532,4.0503644,0.00295416666666667
01-Mar-2013 22:00:00,3,3,56,53.7144,3.0080064,0.0017
01-Mar-2013 23:00:00,3,3,46,49.3716,2.2710936,0.0017
02-Mar-2013 00:00:00,6,6,37,45.8524,1.6965388,0.000241666666666667
02-Mar-2013 01:00:00,6,6,36,44.1792,1.5904512,0.000241666666666667
02-Mar-2013 02:00:00,6,6,45,44.0792,1.983564,0.000241666666666667
02-Mar-2013 03:00:00,6,6,45,43.5932,1.961694,0.000241666666666667
02-Mar-2013 04:00:00,6,6,44,42.6768,1.8777792,0.000241666666666667
02-Mar-2013 05:00:00,6,6,44,42.1176,1.8531744,0.000241666666666667
02-Mar-2013 06:00:00,6,6,47,44.9952,2.1147744,0.000241666666666667
02-Mar-2013 07:00:00,6,6,44,51.75,2.277,0.000241666666666667
02-Mar-2013 08:00:00,6,6,50,57.9188,2.89594,0.000241666666666667
02-Mar-2013 09:00:00,6,6,54,60.0896,3.2448384,0.000241666666666667
02-Mar-2013 10:00:00,6,6,54,59.3592,3.2053968,0.000241666666666667
02-Mar-2013 11:00:00,6,6,53,55.5268,2.9429204,0.000241666666666667
02-Mar-2013 12:00:00,6,6,58,50.3276,2.9190008,0.000241666666666667
02-Mar-2013 13:00:00,6,6,55,47.8224,2.630232,0.000241666666666667
02-Mar-2013 14:00:00,6,6,53,47.0172,2.4919116,0.000241666666666667
02-Mar-2013 15:00:00,6,6,43,46.322,1.991846,0.000241666666666667
02-Mar-2013 16:00:00,6,6,34,46.1472,1.5690048,0.000241666666666667
02-Mar-2013 17:00:00,6,6,39,49.9464,1.9479096,0.000241666666666667
02-Mar-2013 18:00:00,6,6,37,55.0572,2.0371164,0.000241666666666667
02-Mar-2013 19:00:00,6,6,40,57.4936,2.299744,0.000241666666666667
02-Mar-2013 20:00:00,6,6,45,69.578,3.13101,0.000241666666666667
02-Mar-2013 21:00:00,6,6,44,70.1248,3.0854912,0.000241666666666667
02-Mar-2013 22:00:00,6,6,46,61.4564,2.8269944,0.000241666666666667
02-Mar-2013 23:00:00,6,6,42,58.0252,2.4370584,0.000241666666666667
03-Mar-2013 00:00:00,6,6,42,54.488,2.288496,0.000241666666666667
03-Mar-2013 01:00:00,6,6,33,51.8184,1.7100072,0.000241666666666667
03-Mar-2013 02:00:00,6,6,44,47.4832,2.0892608,0.000241666666666667
03-Mar-2013 03:00:00,6,6,43,44.2104,1.9010472,0.000241666666666667
03-Mar-2013 04:00:00,6,6,39,43.8772,1.7112108,0.000241666666666667
03-Mar-2013 05:00:00,6,6,41,43.8964,1.7997524,0.000241666666666667
03-Mar-2013 06:00:00,6,6,40,46.9556,1.878224,0.000241666666666667
03-Mar-2013 07:00:00,6,6,42,54.7616,2.2999872,0.000241666666666667
03-Mar-2013 08:00:00,6,6,43,63.498,2.730414,0.000241666666666667
03-Mar-2013 09:00:00,6,6,42,66.8776,2.8088592,0.000241666666666667
03-Mar-2013 10:00:00,6,6,50,61.962,3.0981,0.000241666666666667
03-Mar-2013 11:00:00,6,6,46,55.6296,2.5589616,0.000241666666666667
03-Mar-2013 12:00:00,6,6,42,52.154,2.190468,0.000241666666666667
03-Mar-2013 13:00:00,6,6,41,49.8844,2.0452604,0.000241666666666667
03-Mar-2013 14:00:00,6,6,38,47.6056,1.8090128,0.000241666666666667
03-Mar-2013 15:00:00,6,6,39,45.1604,1.7612556,0.000241666666666667
03-Mar-2013 16:00:00,6,6,37,44.548,1.648276,0.000241666666666667
03-Mar-2013 17:00:00,6,6,40,46.0648,1.842592,0.000241666666666667
03-Mar-2013 18:00:00,6,6,42,52.2328,2.1937776,0.000241666666666667
03-Mar-2013 19:00:00,6,6,37,59.188,2.189956,0.000241666666666667
03-Mar-2013 20:00:00,6,6,43,66.2204,2.8474772,0.000241666666666667
03-Mar-2013 21:00:00,6,6,41,65.5256,2.6865496,0.000241666666666667
03-Mar-2013 22:00:00,6,6,46,60.3188,2.7746648,0.000241666666666667
03-Mar-2013 23:00:00,6,6,42,55.6356,2.3366952,0.000241666666666667
04-Mar-2013 00:00:00,6,6,35,52.5968,1.840888,0.000241666666666667
04-Mar-2013 01:00:00,6,6,33,52.336,1.727088,0.000241666666666667
04-Mar-2013 02:00:00,6,6,43,48.8856,2.1020808,0.000241666666666667
04-Mar-2013 03:00:00,6,6,50,45.0816,2.25408,0.000241666666666667
04-Mar-2013 04:00:00,6,6,41,43.7684,1.7945044,0.000241666666666667
04-Mar-2013 05:00:00,6,6,41,43.7092,1.7920772,0.000241666666666667
04-Mar-2013 06:00:00,6,6,43,45.3656,1.9507208,0.000241666666666667
04-Mar-2013 07:00:00,6,6,48,51.6948,2.4813504,0.000241666666666667
04-Mar-2013 08:00:00,3,3,66,59.2776,3.9123216,0.0017
04-Mar-2013 09:00:00,2,2,78,64.082,4.998396,0.00295416666666667
04-Mar-2013 10:00:00,2,2,88,65.2732,5.7440416,0.00295416666666667
04-Mar-2013 11:00:00,2,2,96,62.1972,5.9709312,0.00295416666666667
04-Mar-2013 12:00:00,2,2,108,58.034,6.267672,0.00295416666666667
04-Mar-2013 13:00:00,2,2,112,55.638,6.231456,0.00295416666666667
04-Mar-2013 14:00:00,3,3,104,54.4288,5.6605952,0.0017
04-Mar-2013 15:00:00,3,3,99,53.56,5.30244,0.0017
04-Mar-2013 16:00:00,3,3,101,53.3756,5.3909356,0.0017
04-Mar-2013 17:00:00,3,3,95,53.2548,5.059206,0.0017
04-Mar-2013 18:00:00,2,2,90,54.7612,4.928508,0.00295416666666667
04-Mar-2013 19:00:00,2,2,82,59.4724,4.8767368,0.00295416666666667
04-Mar-2013 20:00:00,2,2,74,64.3756,4.7637944,0.00295416666666667
04-Mar-2013 21:00:00,2,2,70,64.0456,4.483192,0.00295416666666667
04-Mar-2013 22:00:00,3,3,57,62.344,3.553608,0.0017
04-Mar-2013 23:00:00,3,3,44,59.388,2.613072,0.0017
05-Mar-2013 00:00:00,6,6,42,55.224,2.319408,0.000241666666666667
05-Mar-2013 01:00:00,6,6,36,50.8492,1.8305712,0.000241666666666667
05-Mar-2013 02:00:00,6,6,41,46.1508,1.8921828,0.000241666666666667
05-Mar-2013 03:00:00,6,6,50,43.354,2.1677,0.000241666666666667
05-Mar-2013 04:00:00,6,6,48,42.3028,2.0305344,0.000241666666666667
05-Mar-2013 05:00:00,6,6,49,42.7916,2.0967884,0.000241666666666667
05-Mar-2013 06:00:00,6,6,38,44.8572,1.7045736,0.000241666666666667
05-Mar-2013 07:00:00,6,6,45,51.1676,2.302542,0.000241666666666667
05-Mar-2013 08:00:00,3,3,69,59.1736,4.0829784,0.0017
05-Mar-2013 09:00:00,2,2,74,65.4664,4.8445136,0.00295416666666667
05-Mar-2013 10:00:00,2,2,98,65.3212,6.4014776,0.00295416666666667
05-Mar-2013 11:00:00,2,2,117,59.4488,6.9555096,0.00295416666666667
05-Mar-2013 12:00:00,2,2,116,54.9636,6.3757776,0.00295416666666667
05-Mar-2013 13:00:00,2,2,106,52.7776,5.5944256,0.00295416666666667
05-Mar-2013 14:00:00,3,3,105,50.31,5.28255,0.0017
05-Mar-2013 15:00:00,3,3,103,48.8612,5.0327036,0.0017
05-Mar-2013 16:00:00,3,3,97,46.128,4.474416,0.0017
05-Mar-2013 17:00:00,3,3,95,46.552,4.42244,0.0017
05-Mar-2013 18:00:00,2,2,102,50.6548,5.1667896,0.00295416666666667
05-Mar-2013 19:00:00,2,2,78,55.2576,4.3100928,0.00295416666666667
05-Mar-2013 20:00:00,2,2,71,61.722,4.382262,0.00295416666666667
05-Mar-2013 21:00:00,2,2,69,61.7352,4.2597288,0.00295416666666667
05-Mar-2013 22:00:00,3,3,54,57.0252,3.0793608,0.0017
05-Mar-2013 23:00:00,3,3,41,54.1136,2.2186576,0.0017
06-Mar-2013 00:00:00,6,6,37,50.3612,1.8633644,0.000241666666666667
06-Mar-2013 01:00:00,6,6,36,48.0748,1.7306928,0.000241666666666667
06-Mar-2013 02:00:00,6,6,44,44.9256,1.9767264,0.000241666666666667
06-Mar-2013 03:00:00,6,6,43,41.9164,1.8024052,0.000241666666666667
06-Mar-2013 04:00:00,6,6,44,41.086,1.807784,0.000241666666666667
06-Mar-2013 05:00:00,6,6,45,40.5536,1.824912,0.000241666666666667
06-Mar-2013 06:00:00,6,6,45,40.416,1.81872,0.000241666666666667
06-Mar-2013 07:00:00,6,6,51,41.0144,2.0917344,0.000241666666666667
06-Mar-2013 08:00:00,3,3,74,43.186,3.195764,0.0017
06-Mar-2013 09:00:00,2,2,78,46.4988,3.6269064,0.00295416666666667
06-Mar-2013 10:00:00,2,2,89,46.6748,4.1540572,0.00295416666666667
06-Mar-2013 11:00:00,2,2,104,43.2468,4.4976672,0.00295416666666667
06-Mar-2013 12:00:00,2,2,114,40.5836,4.6265304,0.00295416666666667
06-Mar-2013 13:00:00,2,2,110,39.95,4.3945,0.00295416666666667
06-Mar-2013 14:00:00,3,3,116,39.95,4.6342,0.0017
06-Mar-2013 15:00:00,3,3,92,39.978,3.677976,0.0017
06-Mar-2013 16:00:00,3,3,88,39.86,3.50768,0.0017
06-Mar-2013 17:00:00,3,3,85,40.0412,3.403502,0.0017
06-Mar-2013 18:00:00,2,2,82,44.9572,3.6864904,0.00295416666666667
06-Mar-2013 19:00:00,2,2,79,52.7728,4.1690512,0.00295416666666667
06-Mar-2013 20:00:00,2,2,70,57.616,4.03312,0.00295416666666667
06-Mar-2013 21:00:00,2,2,63,56.686,3.571218,0.00295416666666667
06-Mar-2013 22:00:00,3,3,51,53.7996,2.7437796,0.0017
06-Mar-2013 23:00:00,3,3,39,51.088,1.992432,0.0017
07-Mar-2013 00:00:00,6,6,35,47.7424,1.670984,0.000241666666666667
07-Mar-2013 01:00:00,6,6,33,45.6768,1.5073344,0.000241666666666667
07-Mar-2013 02:00:00,6,6,34,44.2028,1.5028952,0.000241666666666667
07-Mar-2013 03:00:00,6,6,35,43.3576,1.517516,0.000241666666666667
07-Mar-2013 04:00:00,6,6,36,43.396,1.562256,0.000241666666666667
07-Mar-2013 05:00:00,6,6,36,42.7064,1.5374304,0.000241666666666667
07-Mar-2013 06:00:00,6,6,35,43.0932,1.508262,0.000241666666666667
07-Mar-2013 07:00:00,6,6,38,44.6284,1.6958792,0.000241666666666667
07-Mar-2013 08:00:00,3,3,56,44.8144,2.5096064,0.0017
07-Mar-2013 09:00:00,2,2,64,45.3312,2.9011968,0.00295416666666667
07-Mar-2013 10:00:00,2,2,81,46.7392,3.7858752,0.00295416666666667
07-Mar-2013 11:00:00,2,2,96,46.1608,4.4314368,0.00295416666666667
07-Mar-2013 12:00:00,2,2,100,45.362,4.5362,0.00295416666666667
07-Mar-2013 13:00:00,2,2,106,45.2036,4.7915816,0.00295416666666667
07-Mar-2013 14:00:00,3,3,106,45.4524,4.8179544,0.0017
07-Mar-2013 15:00:00,3,3,101,44.5064,4.4951464,0.0017
07-Mar-2013 16:00:00,3,3,96,41.5356,3.9874176,0.0017
07-Mar-2013 17:00:00,3,3,90,41.344,3.72096,0.0017
07-Mar-2013 18:00:00,2,2,88,45.3512,3.9909056,0.00295416666666667
07-Mar-2013 19:00:00,2,2,80,52.2452,4.179616,0.00295416666666667
07-Mar-2013 20:00:00,2,2,67,58.6792,3.9315064,0.00295416666666667
07-Mar-2013 21:00:00,2,2,69,58.5916,4.0428204,0.00295416666666667
07-Mar-2013 22:00:00,3,3,55,55.37,3.04535,0.0017
07-Mar-2013 23:00:00,3,3,39,53.5588,2.0887932,0.0017
08-Mar-2013 00:00:00,6,6,36,50.7544,1.8271584,0.000241666666666667
08-Mar-2013 01:00:00,6,6,34,48.0436,1.6334824,0.000241666666666667
08-Mar-2013 02:00:00,6,6,39,46.292,1.805388,0.000241666666666667
08-Mar-2013 03:00:00,6,6,36,44.9288,1.6174368,0.000241666666666667
08-Mar-2013 04:00:00,6,6,35,43.6624,1.528184,0.000241666666666667
08-Mar-2013 05:00:00,6,6,35,44.1288,1.544508,0.000241666666666667
08-Mar-2013 06:00:00,6,6,35,47.8336,1.674176,0.000241666666666667
08-Mar-2013 07:00:00,6,6,37,45.832,1.695784,0.000241666666666667
08-Mar-2013 08:00:00,3,3,64,51.1956,3.2765184,0.0017
08-Mar-2013 09:00:00,2,2,73,58.8432,4.2955536,0.00295416666666667
08-Mar-2013 10:00:00,2,2,86,60.5428,5.2066808,0.00295416666666667
08-Mar-2013 11:00:00,2,2,98,60.2332,5.9028536,0.00295416666666667
08-Mar-2013 12:00:00,2,2,100,58.4384,5.84384,0.00295416666666667
08-Mar-2013 13:00:00,2,2,101,57.0692,5.7639892,0.00295416666666667
08-Mar-2013 14:00:00,3,3,101,56.0628,5.6623428,0.0017
08-Mar-2013 15:00:00,3,3,94,54.8232,5.1533808,0.0017
08-Mar-2013 16:00:00,3,3,87,54.8556,4.7724372,0.0017
08-Mar-2013 17:00:00,3,3,84,56.8716,4.7772144,0.0017
08-Mar-2013 18:00:00,2,2,77,57.516,4.428732,0.00295416666666667
08-Mar-2013 19:00:00,2,2,73,57.1648,4.1730304,0.00295416666666667
08-Mar-2013 20:00:00,2,2,66,59.7704,3.9448464,0.00295416666666667
08-Mar-2013 21:00:00,2,2,62,64.2484,3.9834008,0.00295416666666667
08-Mar-2013 22:00:00,3,3,53,62.2488,3.2991864,0.0017
08-Mar-2013 23:00:00,3,3,37,57.8776,2.1414712,0.0017
09-Mar-2013 00:00:00,6,6,34,55.4028,1.8836952,0.000241666666666667
09-Mar-2013 01:00:00,6,6,36,53.634,1.930824,0.000241666666666667
09-Mar-2013 02:00:00,6,6,35,49.5156,1.733046,0.000241666666666667
09-Mar-2013 03:00:00,6,6,36,45.0416,1.6214976,0.000241666666666667
09-Mar-2013 04:00:00,6,6,35,43.3892,1.518622,0.000241666666666667
09-Mar-2013 05:00:00,6,6,35,43.37,1.51795,0.000241666666666667
09-Mar-2013 06:00:00,6,6,36,46.2052,1.6633872,0.000241666666666667
09-Mar-2013 07:00:00,6,6,41,50.612,2.075092,0.000241666666666667
09-Mar-2013 08:00:00,6,6,37,56.2232,2.0802584,0.000241666666666667
09-Mar-2013 09:00:00,6,6,46,61.3304,2.8211984,0.000241666666666667
09-Mar-2013 10:00:00,6,6,47,63.02,2.96194,0.000241666666666667
09-Mar-2013 11:00:00,6,6,49,62.4488,3.0599912,0.000241666666666667
09-Mar-2013 12:00:00,6,6,49,60.712,2.974888,0.000241666666666667
09-Mar-2013 13:00:00,6,6,49,58.7144,2.8770056,0.000241666666666667
09-Mar-2013 14:00:00,6,6,49,57.1168,2.7987232,0.000241666666666667
09-Mar-2013 15:00:00,6,6,42,56.4812,2.3722104,0.000241666666666667
09-Mar-2013 16:00:00,6,6,48,56.6524,2.7193152,0.000241666666666667
09-Mar-2013 17:00:00,6,6,37,56.6232,2.0950584,0.000241666666666667
09-Mar-2013 18:00:00,6,6,48,57.9,2.7792,0.000241666666666667
09-Mar-2013 19:00:00,6,6,44,61.2456,2.6948064,0.000241666666666667
09-Mar-2013 20:00:00,6,6,41,69.73,2.85893,0.000241666666666667
09-Mar-2013 21:00:00,6,6,39,72.2044,2.8159716,0.000241666666666667
09-Mar-2013 22:00:00,6,6,45,65.352,2.94084,0.000241666666666667
09-Mar-2013 23:00:00,6,6,46,59.796,2.750616,0.000241666666666667
10-Mar-2013 00:00:00,6,6,36,57.012,2.052432,0.000241666666666667
10-Mar-2013 01:00:00,6,6,35,55.7592,1.951572,0.000241666666666667
10-Mar-2013 02:00:00,6,6,36,54.3884,1.9579824,0.000241666666666667
10-Mar-2013 03:00:00,6,6,35,51.5392,1.803872,0.000241666666666667
10-Mar-2013 04:00:00,6,6,35,49.4756,1.731646,0.000241666666666667
10-Mar-2013 05:00:00,6,6,36,49.0176,1.7646336,0.000241666666666667
10-Mar-2013 06:00:00,6,6,36,51.2848,1.8462528,0.000241666666666667
10-Mar-2013 07:00:00,6,6,37,56.3392,2.0845504,0.000241666666666667
10-Mar-2013 08:00:00,6,6,37,65.06,2.40722,0.000241666666666667
10-Mar-2013 09:00:00,6,6,36,68.8808,2.4797088,0.000241666666666667
10-Mar-2013 10:00:00,6,6,33,64.8824,2.1411192,0.000241666666666667
10-Mar-2013 11:00:00,6,6,35,60.6564,2.122974,0.000241666666666667
10-Mar-2013 12:00:00,6,6,34,57.4172,1.9521848,0.000241666666666667
10-Mar-2013 13:00:00,6,6,36,54.9164,1.9769904,0.000241666666666667
10-Mar-2013 14:00:00,6,6,43,52.8992,2.2746656,0.000241666666666667
10-Mar-2013 15:00:00,6,6,34,51.7328,1.7589152,0.000241666666666667
10-Mar-2013 16:00:00,6,6,36,49.9684,1.7988624,0.000241666666666667
10-Mar-2013 17:00:00,6,6,34,48.8892,1.6622328,0.000241666666666667
10-Mar-2013 18:00:00,6,6,34,52.25,1.7765,0.000241666666666667
10-Mar-2013 19:00:00,6,6,34,56.8688,1.9335392,0.000241666666666667
10-Mar-2013 20:00:00,6,6,40,60.1172,2.404688,0.000241666666666667
10-Mar-2013 21:00:00,6,6,37,61.7664,2.2853568,0.000241666666666667
10-Mar-2013 22:00:00,6,6,38,60.8156,2.3109928,0.000241666666666667
10-Mar-2013 23:00:00,6,6,36,56.2628,2.0254608,0.000241666666666667
11-Mar-2013 00:00:00,6,6,42,51.9424,2.1815808,0.000241666666666667
11-Mar-2013 01:00:00,6,6,33,44.8252,1.4792316,0.000241666666666667
11-Mar-2013 02:00:00,6,6,37,38.7532,1.4338684,0.000241666666666667
11-Mar-2013 03:00:00,6,6,35,34.6496,1.212736,0.000241666666666667
11-Mar-2013 04:00:00,6,6,35,29.5728,1.035048,0.000241666666666667
11-Mar-2013 05:00:00,6,6,36,21.4492,0.7721712,0.000241666666666667
11-Mar-2013 06:00:00,6,6,35,18.9676,0.663866,0.000241666666666667
11-Mar-2013 07:00:00,6,6,39,27.4356,1.0699884,0.000241666666666667
11-Mar-2013 08:00:00,3,3,61,41.1536,2.5103696,0.0017
11-Mar-2013 09:00:00,2,2,67,50.72,3.39824,0.00295416666666667
11-Mar-2013 10:00:00,2,2,99,52.5764,5.2050636,0.00295416666666667
11-Mar-2013 11:00:00,2,2,110,48.5128,5.336408,0.00295416666666667
11-Mar-2013 12:00:00,2,2,116,43.584,5.055744,0.00295416666666667
11-Mar-2013 13:00:00,2,2,112,41.5632,4.6550784,0.00295416666666667
11-Mar-2013 14:00:00,3,3,118,39.9712,4.7166016,0.0017
11-Mar-2013 15:00:00,3,3,116,37.674,4.370184,0.0017
11-Mar-2013 16:00:00,3,3,104,34.624,3.600896,0.0017
11-Mar-2013 17:00:00,3,3,110,33.628,3.69908,0.0017
11-Mar-2013 18:00:00,2,2,99,36.8228,3.6454572,0.00295416666666667
11-Mar-2013 19:00:00,2,2,96,44.2116,4.2443136,0.00295416666666667
11-Mar-2013 20:00:00,2,2,80,52.9556,4.236448,0.00295416666666667
11-Mar-2013 21:00:00,2,2,81,55.7052,4.5121212,0.00295416666666667
11-Mar-2013 22:00:00,3,3,54,53.3412,2.8804248,0.0017
11-Mar-2013 23:00:00,3,3,45,50.6524,2.279358,0.0017
12-Mar-2013 00:00:00,6,6,37,47.2348,1.7476876,0.000241666666666667
12-Mar-2013 01:00:00,6,6,35,37.3304,1.306564,0.000241666666666667
12-Mar-2013 02:00:00,6,6,40,30.1052,1.204208,0.000241666666666667
12-Mar-2013 03:00:00,6,6,41,29.1748,1.1961668,0.000241666666666667
12-Mar-2013 04:00:00,6,6,41,27.3156,1.1199396,0.000241666666666667
12-Mar-2013 05:00:00,6,6,42,25.3672,1.0654224,0.000241666666666667
12-Mar-2013 06:00:00,6,6,42,27.1772,1.1414424,0.000241666666666667
12-Mar-2013 07:00:00,6,6,45,37.2556,1.676502,0.000241666666666667
12-Mar-2013 08:00:00,3,3,62,48.5884,3.0124808,0.0017
12-Mar-2013 09:00:00,2,2,85,55.386,4.70781,0.00295416666666667
12-Mar-2013 10:00:00,2,2,102,54.5312,5.5621824,0.00295416666666667
12-Mar-2013 11:00:00,2,2,118,48.0844,5.6739592,0.00295416666666667
12-Mar-2013 12:00:00,2,2,109,40.2792,4.3904328,0.00295416666666667
12-Mar-2013 13:00:00,2,2,115,35.5172,4.084478,0.00295416666666667
12-Mar-2013 14:00:00,3,3,118,32.3044,3.8119192,0.0017
12-Mar-2013 15:00:00,3,3,103,29.8588,3.0754564,0.0017
12-Mar-2013 16:00:00,3,3,97,30.7596,2.9836812,0.0017
12-Mar-2013 17:00:00,3,3,91,31.3552,2.8533232,0.0017
12-Mar-2013 18:00:00,2,2,91,36.8924,3.3572084,0.00295416666666667
12-Mar-2013 19:00:00,2,2,85,46.7324,3.972254,0.00295416666666667
12-Mar-2013 20:00:00,2,2,74,53.1664,3.9343136,0.00295416666666667
12-Mar-2013 21:00:00,2,2,73,53.6436,3.9159828,0.00295416666666667
12-Mar-2013 22:00:00,3,3,58,52.2564,3.0308712,0.0017
12-Mar-2013 23:00:00,3,3,43,51.4612,2.2128316,0.0017
13-Mar-2013 00:00:00,6,6,39,48.706,1.899534,0.000241666666666667
13-Mar-2013 01:00:00,6,6,32,43.8672,1.4037504,0.000241666666666667
